wdid,str_name,div,utm_x,utm_y,OBJECTID,AREA,PERIMETER,WDS_,WDS_ID,DIST,DIV_2,SYSTEM,LDIST,RDIST,FREQ,Shape_Leng,Shape_Area
"5400711",ANDERSON DITCH NO 2,6.00000000000,307290.00000000000,4541047.00000000000,3,1908200000.000000000000000,251212.391000000003260,5.000000000000000,54.000000000000000,54,6,Yam/Wht,0,0,55.000000000000000,251209.097248998528812,1908166868.249848127365112
"5401038",PORTER SALISBURY PUMP1&2,6.00000000000,311986.00000000000,4540972.00000000000,3,1908200000.000000000000000,251212.391000000003260,5.000000000000000,54.000000000000000,54,6,Yam/Wht,0,0,55.000000000000000,251209.097248998528812,1908166868.249848127365112
"5401044",JONS SEEP & WASTE W D 1,6.00000000000,272321.09999999998,4541255.00000000000,3,1908200000.000000000000000,251212.391000000003260,5.000000000000000,54.000000000000000,54,6,Yam/Wht,0,0,55.000000000000000,251209.097248998528812,1908166868.249848127365112
"5401045",JONS SEEP & WASTE W D 2,6.00000000000,271528.59999999998,4540724.00000000000,3,1908200000.000000000000000,251212.391000000003260,5.000000000000000,54.000000000000000,54,6,Yam/Wht,0,0,55.000000000000000,251209.097248998528812,1908166868.249848127365112
"5401075",EIO DITCH,6.00000000000,315252.00000000000,4540729.00000000000,3,1908200000.000000000000000,251212.391000000003260,5.000000000000000,54.000000000000000,54,6,Yam/Wht,0,0,55.000000000000000,251209.097248998528812,1908166868.249848127365112
"5401171",ANDERSON D GRIEVE HG AP1,6.00000000000,305717.09999999998,4541658.29999999981,3,1908200000.000000000000000,251212.391000000003260,5.000000000000000,54.000000000000000,54,6,Yam/Wht,0,0,55.000000000000000,251209.097248998528812,1908166868.249848127365112
"5402039",GEORGIOU PUMP STATION,6.00000000000,284565.00000000000,4525634.00000000000,3,1908200000.000000000000000,251212.391000000003260,5.000000000000000,54.000000000000000,54,6,Yam/Wht,0,0,55.000000000000000,251209.097248998528812,1908166868.249848127365112
"5402047",ROBIDOUX DITCH NO 2,6.00000000000,304493.00000000000,4541080.00000000000,3,1908200000.000000000000000,251212.391000000003260,5.000000000000000,54.000000000000000,54,6,Yam/Wht,0,0,55.000000000000000,251209.097248998528812,1908166868.249848127365112
"5402070",TIMBERLAKE SPG NO 1,6.00000000000,274465.00000000000,4526655.00000000000,3,1908200000.000000000000000,251212.391000000003260,5.000000000000000,54.000000000000000,54,6,Yam/Wht,0,0,55.000000000000000,251209.097248998528812,1908166868.249848127365112
"5402071",TIMBERLAKE SPG NO 2,6.00000000000,275083.00000000000,4527076.00000000000,3,1908200000.000000000000000,251212.391000000003260,5.000000000000000,54.000000000000000,54,6,Yam/Wht,0,0,55.000000000000000,251209.097248998528812,1908166868.249848127365112
"5402119",ROY E DITCH,6.00000000000,319054.00000000000,4535482.00000000000,3,1908200000.000000000000000,251212.391000000003260,5.000000000000000,54.000000000000000,54,6,Yam/Wht,0,0,55.000000000000000,251209.097248998528812,1908166868.249848127365112
"5402128",NORMA RYAN DITCH,6.00000000000,292719.00000000000,4523906.00000000000,3,1908200000.000000000000000,251212.391000000003260,5.000000000000000,54.000000000000000,54,6,Yam/Wht,0,0,55.000000000000000,251209.097248998528812,1908166868.249848127365112
"5700584",SADDLE MOUNTAIN DITCH,6.00000000000,331652.00000000000,4483214.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800500",ACTON D,6.00000000000,334658.00000000000,4442025.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800502",AGATE CREEK DITCH,6.00000000000,344016.00000000000,4477629.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800508",ALPHA DITCH,6.00000000000,322890.00000000000,4453423.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800509",ANDY MORRISON D,6.00000000000,347075.00000000000,4475953.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800513",ASHER DITCH,6.00000000000,336202.00000000000,4505519.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800522",BARR DITCH,6.00000000000,333309.00000000000,4452807.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800528",BAUMFALK DITCH NO. 1,6.00000000000,333124.00000000000,4440915.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800530",BAXTER DITCH,6.00000000000,344502.00000000000,4472078.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800532",BEAVER CREEK D,6.00000000000,348107.00000000000,4450810.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800533",BEAVER DITCH,6.00000000000,342927.00000000000,4439702.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800534",BELTON WASTE DITCH,6.00000000000,338549.00000000000,4495145.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800537",BIG CREEK CANAL D,6.00000000000,342220.00000000000,4502653.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800539",BIG MESA DITCH,6.00000000000,329333.00000000000,4437273.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800540",BIJOU DITCH,6.00000000000,329653.00000000000,4440951.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800541",BIRD DITCH,6.00000000000,337705.00000000000,4445783.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800543",BLUFF DITCH,6.00000000000,337716.00000000000,4448307.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800545",BONARD DITCH,6.00000000000,346053.00000000000,4465925.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800548",BORLAND DITCH,6.00000000000,344800.00000000000,4485477.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800549",BORLAND VAIL DITCH,6.00000000000,328380.00000000000,4502331.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800550",BOUTON DITCH 1,6.00000000000,352419.00000000000,4445467.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800551",BOUTON DITCH 2,6.00000000000,352218.00000000000,4446035.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800552",BOWERS DITCH,6.00000000000,336988.00000000000,4439969.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800556",BRINKER CREEK DITCH,6.00000000000,337187.00000000000,4441249.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800557",BROADBROOKS DITCH,6.00000000000,332816.00000000000,4441727.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800559",BROOKS DITCH,6.00000000000,335484.00000000000,4484544.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800561",BRUMBACK DITCH,6.00000000000,340548.00000000000,4470451.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800564",BUCKINGHAM MANDALL D,6.00000000000,332605.00000000000,4440178.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800568",BURNETT DITCH,6.00000000000,334626.00000000000,4497378.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800573",C R BROWN DITCH,6.00000000000,333049.00000000000,4456446.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800574",C R BROWN MOFFAT COAL D,6.00000000000,334759.00000000000,4454641.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800575",C W DITCH,6.00000000000,338277.00000000000,4457836.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800577",CAMPBELL DITCH,6.00000000000,335637.00000000000,4503268.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800579",CANTRELL DITCH 2,6.00000000000,327148.00000000000,4504745.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800580",CENTENNIAL PLACER D HG 1,6.00000000000,340664.00000000000,4518688.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800582",CHARLES & A LEIGHTON D,6.00000000000,333351.00000000000,4441096.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800583",CHARLES H KEMMER D,6.00000000000,333266.00000000000,4484316.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800587",CHRIS FETCHER DITCH,6.00000000000,332060.00000000000,4518483.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800588",CLARK & BURKE DITCH,6.00000000000,337954.00000000000,4508870.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800590",COLEMAN DITCH,6.00000000000,328175.00000000000,4501165.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800591",COLLINS DITCH,6.00000000000,328260.00000000000,4449691.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800592",COLLINS SEEP WASTE DITCH,6.00000000000,330150.00000000000,4449206.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800593",COOK BROTHERS DITCH,6.00000000000,336709.00000000000,4468723.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800595",COULTON CREEK DITCH,6.00000000000,344729.00000000000,4513745.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800596",COX DITCH,6.00000000000,336675.00000000000,4443838.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800599",CULLEN DITCH 2,6.00000000000,340099.00000000000,4492436.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800602",DAISY DITCH,6.00000000000,338395.00000000000,4443153.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800604",DAY DITCH,6.00000000000,328530.00000000000,4500777.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800611",DESERT DITCH,6.00000000000,341647.00000000000,4436685.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800612",DEVER DITCH,6.00000000000,345113.00000000000,4477787.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800613",DIAMOND PARK DITCH,6.00000000000,352686.00000000000,4524264.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800615",DORA IRR D,6.00000000000,339683.00000000000,4452234.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800617",DUCEY DITCH,6.00000000000,329700.00000000000,4499960.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800618",DUQUETTE DITCH,6.00000000000,338789.00000000000,4485296.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
"5800619",E COLEMAN DITCH,6.00000000000,327724.00000000000,4501258.00000000000,5,2874100000.000000000000000,337949.156000000075437,77.000000000000000,58.000000000000000,58,6,Yam/Wht,0,0,59.000000000000000,337948.508148164662998,2874061914.452911376953125
