wdid,str_name,div,utm_x,utm_y,OBJECTID,AREA,PERIMETER,DIST,DIV_2,SYSTEM,FREQ,Shape_Leng,Shape_Area
"4600500",HORNER-HEATH DITCH,7,279386.50000000000,4101353.10000000009,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600548",ALLISON LATERAL WW DITCH,7,278306.00000000000,4101949.00000000000,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600513",KARL DITCH,7,280640.50000000000,4101043.20000000019,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600505",BUCK DITCH,7,278374.00000000000,4097931.00000000000,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600542",YOUNGS ALLISON DITCH,7,278824.00000000000,4100601.00000000000,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600507",MILLS DITCH,7,275344.40000000002,4100035.39999999991,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600510",BROWN DITCH,7,277044.00000000000,4100122.00000000000,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"7800695",ODESSA DITCH,7,283537.40000000002,4102100.50000000000,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600514",GENTRY DITCH,7,281942.00000000000,4100878.00000000000,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600521",YOUNG DITCH,7,280713.00000000000,4101735.00000000000,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600512",LONNE DITCH,7,278747.00000000000,4099662.00000000000,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600506",BRYANT DITCH,7,279862.00000000000,4099403.00000000000,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600519",BABCOCK DITCH 26,7,279564.40000000002,4102901.60000000009,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600509",AUSTIN NO 2 DITCH,7,276504.00000000000,4099616.00000000000,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600527",KNUTSON DITCH NO 2,7,280635.40000000002,4100995.89999999991,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600566",KERRIGAN DITCH #2,7,278752.00000000000,4103143.00000000000,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600563",PHELPS DIVERSION #2,7,277815.79999999999,4100939.39999999991,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600533",GIRARDIN IRRIGATION SYS,7,280056.00000000000,4099957.00000000000,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600508",AUSTIN NO 1 DITCH,7,276576.00000000000,4100576.00000000000,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600523",LOPEZ-GALLEGOS DITCH,7,282513.00000000000,4100496.00000000000,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600525",SWANEMYR DITCH NO 1,7,282426.00000000000,4102080.00000000000,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600537",MARQUEZ DITCH,7,282868.00000000000,4102036.00000000000,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600547",WASTE WATER SET DITCH,7,275440.79999999999,4098507.00000000000,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
"4600532",GUFFEY DITCH NO 1,7,281677.00000000000,4100462.00000000000,11,116654496.439999997615814,56066.483000000007451,46,7,NONE,47.000000000000000,56067.310744297159545,116657412.333358779549599
