wdid,str_name,utm_x,utm_y,dist,basin,name
"2800937",WATERMAN DITCH,359806.00000000000,4270800.00000000000,28,Gunnison,Tomichi Creek
"2800674",PIONEER DITCH,332819.00000000000,4266673.00000000000,28,Gunnison,Tomichi Creek
"2801249",KENDALL NO. 3 DITCH - ALTERNATE POINT,377137.00000000000,4255255.00000000000,28,Gunnison,Tomichi Creek
"2800928",W L PERRY NO 6 DITCH,346606.00000000000,4227573.00000000000,28,Gunnison,Tomichi Creek
"2801027",FUNK UPPER DITCHES 1&2,354188.70000000001,4233775.50000000000,28,Gunnison,Tomichi Creek
"2801162",POST TOMICHI DITCH,375811.00000000000,4250961.00000000000,28,Gunnison,Tomichi Creek
"2801093",JAPECK DITCH NO 3,345807.00000000000,4251800.00000000000,28,Gunnison,Tomichi Creek
"2800548",DUBER DITCH,346150.09999999998,4255693.70000000019,28,Gunnison,Tomichi Creek
"2800648",MEANS BROS. NO. 7 DITCH,378859.00000000000,4248450.00000000000,28,Gunnison,Tomichi Creek
"2800803",JAPECK DITCH NO 1,345795.00000000000,4250872.00000000000,28,Gunnison,Tomichi Creek
"2800660",NORMAN DITCH,346012.09999999998,4253284.70000000019,28,Gunnison,Tomichi Creek
"2800504",ALDER DITCH,352250.00000000000,4266078.00000000000,28,Gunnison,Tomichi Creek
"2800714",WICKS ROWSER DITCH,359997.00000000000,4259283.00000000000,28,Gunnison,Tomichi Creek
"2801622",ODOM DITCH NO 5,331171.00000000000,4260887.00000000000,28,Gunnison,Tomichi Creek
"2800601",JOHN B COATS NO 2 DITCH,355696.20000000001,4259463.79999999981,28,Gunnison,Tomichi Creek
"2801151",TY WATSON DITCH,364786.00000000000,4249413.00000000000,28,Gunnison,Tomichi Creek
"2800569",GRAHAM DITCH,331919.00000000000,4262538.00000000000,28,Gunnison,Tomichi Creek
"2800533",COCHETOPA MEADOWS DITCH,333353.00000000000,4216024.00000000000,28,Gunnison,Tomichi Creek
"2800564",GILBERTSON NO 1 DITCH,369555.00000000000,4251140.00000000000,28,Gunnison,Tomichi Creek
"2800593",IRWIN DITCH,345486.00000000000,4234704.00000000000,28,Gunnison,Tomichi Creek
"2800781",ERNEST VOUGA DITCH,354537.00000000000,4246667.00000000000,28,Gunnison,Tomichi Creek
"2800819",MARTHAS SPRING DITCH,330698.00000000000,4264857.00000000000,28,Gunnison,Tomichi Creek
"2800897",STEVENS DITCH,343805.00000000000,4236224.00000000000,28,Gunnison,Tomichi Creek
"2800720",BEVER DITCH,332513.00000000000,4261135.00000000000,28,Gunnison,Tomichi Creek
"2800968",CRARYS LOS PINOS NO2  DITCH,344824.00000000000,4232714.00000000000,28,Gunnison,Tomichi Creek
"2800699",SUTTON NO 5 DITCH,352311.00000000000,4265269.00000000000,28,Gunnison,Tomichi Creek
"2800611",KNOWLES BARRETT DITCH,361631.00000000000,4251387.00000000000,28,Gunnison,Tomichi Creek
"2800572",GRIFFING NO 2 DITCH,341135.00000000000,4265742.00000000000,28,Gunnison,Tomichi Creek
"2800965",HICKS CREEK DITCH,370806.00000000000,4250202.00000000000,28,Gunnison,Tomichi Creek
"2800670",PARLIN NO 2 DITCH,349300.00000000000,4262928.00000000000,28,Gunnison,Tomichi Creek
"2800710",VAN BIBBER DITCH,364741.00000000000,4254768.00000000000,28,Gunnison,Tomichi Creek
"2800657",MUNSON DITCH,360988.00000000000,4257680.00000000000,28,Gunnison,Tomichi Creek
"2800553",ELSEN COCHETOPA DITCH,344976.00000000000,4263885.00000000000,28,Gunnison,Tomichi Creek
"2801146",TOMMIE DITCH,355155.00000000000,4245187.00000000000,28,Gunnison,Tomichi Creek
"2800681",SARGENTS NO 1 D,377244.00000000000,4251354.00000000000,28,Gunnison,Tomichi Creek
"2800523",CHARLES W HACK NO 1 D,349297.00000000000,4236570.00000000000,28,Gunnison,Tomichi Creek
"2800616",L L BUSH DITCH NO 4,361735.00000000000,4261305.00000000000,28,Gunnison,Tomichi Creek
"2801246",FUNK DITCH,352656.00000000000,4234633.00000000000,28,Gunnison,Tomichi Creek
"2800663",OFALLON NO 4 DITCH,346097.09999999998,4260743.79999999981,28,Gunnison,Tomichi Creek
"2800532",COATS BROS DITCH,358694.00000000000,4256876.00000000000,28,Gunnison,Tomichi Creek
"2800806",KENNEDY DITCH NO 1,354921.00000000000,4253021.00000000000,28,Gunnison,Tomichi Creek
"2801273",HIRDMAN DITCH NO 2,354894.00000000000,4252933.00000000000,28,Gunnison,Tomichi Creek
"2800893",SPRUCE CREEK DITCH,367720.00000000000,4262390.00000000000,28,Gunnison,Tomichi Creek
"2800668",OWEN REDDEN DITCH,368042.00000000000,4252779.00000000000,28,Gunnison,Tomichi Creek
"2800576",GULLETT TOMICHI IRG D,336344.00000000000,4267492.00000000000,28,Gunnison,Tomichi Creek
"2800783",ANNA NO 1 DITCH ALT PT,354113.00000000000,4247391.00000000000,28,Gunnison,Tomichi Creek
"2800704",TARKINGTON DITCH,359667.00000000000,4270405.00000000000,28,Gunnison,Tomichi Creek
"2801214",OWEN NO 4 DITCH,365558.00000000000,4252527.00000000000,28,Gunnison,Tomichi Creek
"2800618",LEWIS STURGIS AUSTIN DITCH,375910.00000000000,4261248.00000000000,28,Gunnison,Tomichi Creek
"2801251",ROGERS METROZ DITCH - ALTERNATE POINT,361114.00000000000,4269838.00000000000,28,Gunnison,Tomichi Creek
"2800996",TANK 7 DITCH NO 1,383947.00000000000,4245748.00000000000,28,Gunnison,Tomichi Creek
"2801630",MCGOWAN IRRIGATING D ALT,353207.00000000000,4260615.00000000000,28,Gunnison,Tomichi Creek
"2800565",GILBERTSON NO 2 DITCH,368483.00000000000,4251723.00000000000,28,Gunnison,Tomichi Creek
"2800687",SNYDER DITCHES NOS 1&2,354160.59999999998,4251462.90000000037,28,Gunnison,Tomichi Creek
"2800627",LONG BRANCH RGR STA DNO2,377355.00000000000,4247499.00000000000,28,Gunnison,Tomichi Creek
"2800508",ANNA NO 2 DITCH,353989.00000000000,4248037.00000000000,28,Gunnison,Tomichi Creek
"2801572",S DAVIDSON AND CO DITCH,365361.00000000000,4254182.00000000000,28,Gunnison,Tomichi Creek
"2800943",WESTSIDE DITCH,356983.00000000000,4268658.00000000000,28,Gunnison,Tomichi Creek
"2800665",O'REGAN NO 1 DITCH,350103.00000000000,4262851.00000000000,28,Gunnison,Tomichi Creek
"2800578",HARRIS DITCH,345957.00000000000,4238511.00000000000,28,Gunnison,Tomichi Creek
"2800655",MORAN DITCH,346571.09999999998,4257120.70000000019,28,Gunnison,Tomichi Creek
"2800969",DAWSON CREEK DITCH,372126.00000000000,4250728.00000000000,28,Gunnison,Tomichi Creek
"2800680",S DAVIDSON&CO FDR D NO 1,365237.00000000000,4253870.00000000000,28,Gunnison,Tomichi Creek
"2800551",EAST KRUEGER DITCH,346176.09999999998,4255743.70000000019,28,Gunnison,Tomichi Creek
"2800524",CHEENEY NO 1 DITCH,343056.00000000000,4265418.00000000000,28,Gunnison,Tomichi Creek
"2800617",L L BUSH DITCH NO 5,361179.00000000000,4260816.00000000000,28,Gunnison,Tomichi Creek
"2801147",JOHN MYERS NO 2 DITCH,369245.00000000000,4266190.00000000000,28,Gunnison,Tomichi Creek
"2801649",D A MCCONNELL D ALT PT,361378.00000000000,4255441.00000000000,28,Gunnison,Tomichi Creek
"2800586",HIRDMAN DITCH NO 3,354966.00000000000,4253121.00000000000,28,Gunnison,Tomichi Creek
"2800567",GOODWIN AND WRIGHT DITCH,332232.00000000000,4266859.00000000000,28,Gunnison,Tomichi Creek
"2800780",NORMAN DITCH AP,345995.00000000000,4253668.00000000000,28,Gunnison,Tomichi Creek
"2800685",SLOUGH DITCH,362428.00000000000,4255629.00000000000,28,Gunnison,Tomichi Creek
"2800653",MITCHELL DITCH,345617.00000000000,4249801.00000000000,28,Gunnison,Tomichi Creek
"2800619",LINDSAY GUENTHER DITCH,346386.00000000000,4258782.00000000000,28,Gunnison,Tomichi Creek
"2800664",O'REGAN NO 2 DITCH,350627.00000000000,4263140.00000000000,28,Gunnison,Tomichi Creek
"2800898",STRACHAN DITCH,343478.79999999999,4231195.50000000000,28,Gunnison,Tomichi Creek
"2800555",EVERLY NO 1 DITCH,347076.79999999999,4229071.40000000037,28,Gunnison,Tomichi Creek
"2800580",HAWES-BERGEN-GILBERTSON,369163.00000000000,4251389.00000000000,28,Gunnison,Tomichi Creek
"2800673",PERRY IRRIGATING DITCH,347583.00000000000,4231404.00000000000,28,Gunnison,Tomichi Creek
"2801012",WILLOW CREEK DITCH,341606.00000000000,4234762.00000000000,28,Gunnison,Tomichi Creek
"2800588",HOME DITCH DITCH NO 182,345148.00000000000,4248277.00000000000,28,Gunnison,Tomichi Creek
"2801011",FUNK WASTE WATER DITCH,351637.00000000000,4235418.00000000000,28,Gunnison,Tomichi Creek
"2800602",JOHN B COATS NO 1 DITCH,355703.20000000001,4259441.79999999981,28,Gunnison,Tomichi Creek
"2800562",FUNK DITCH NO 1,350409.00000000000,4235889.00000000000,28,Gunnison,Tomichi Creek
"2800719",A B COATS DITCH,356312.00000000000,4256640.00000000000,28,Gunnison,Tomichi Creek
"2800713",WEDDLE DITCH,375957.00000000000,4249871.00000000000,28,Gunnison,Tomichi Creek
"2800880",R A PROSSER DITCH,356715.00000000000,4255966.00000000000,28,Gunnison,Tomichi Creek
"2800694",STITZER DITCH,356657.00000000000,4258200.00000000000,28,Gunnison,Tomichi Creek
"2801580",S DAVIDSON&CO FDR D NO 2,362836.00000000000,4254521.00000000000,28,Gunnison,Tomichi Creek
"2800615",L L BUSH DITCH NO 3,361142.00000000000,4260588.00000000000,28,Gunnison,Tomichi Creek
"2800607",KENDALL NO. 3 DITCH,377130.20000000001,4257112.00000000000,28,Gunnison,Tomichi Creek
"2800792",FUNK DITCH NO 77,352141.00000000000,4235426.00000000000,28,Gunnison,Tomichi Creek
"2800592",IRA PHELPS DITCH,347440.00000000000,4263754.00000000000,28,Gunnison,Tomichi Creek
"2800505",ALKALI DITCH,344562.40000000002,4239301.59999999963,28,Gunnison,Tomichi Creek
"2800536",COX AND MCCONNELL DITCH,362474.00000000000,4255790.00000000000,28,Gunnison,Tomichi Creek
"2800645",MEANS BROS. NO. 4 DITCH,378021.00000000000,4250218.00000000000,28,Gunnison,Tomichi Creek
"2800513",BENNETT MORTON DITCH,358968.00000000000,4257629.00000000000,28,Gunnison,Tomichi Creek
"2800503",AGATE NO 2 DITCH,378855.59999999998,4254006.50000000000,28,Gunnison,Tomichi Creek
"2801250",MEANS BROS. NO. 12 DITCH - ALTERNATE POI,377809.00000000000,4259610.00000000000,28,Gunnison,Tomichi Creek
"2801194",PETERSON DITCH,355302.00000000000,4254841.00000000000,28,Gunnison,Tomichi Creek
"2800804",JAPECK DITCH NO 2,345869.00000000000,4251636.00000000000,28,Gunnison,Tomichi Creek
"2801596",BALCH DITCH NO 2,353846.00000000000,4249930.00000000000,28,Gunnison,Tomichi Creek
"2800661",NORTHSIDE DITCH,338561.00000000000,4229432.00000000000,28,Gunnison,Tomichi Creek
"2800717",TRAIL CREEK DITCH,338733.00000000000,4230809.00000000000,28,Gunnison,Tomichi Creek
"2800666",OWEN NO 2 DITCH,364958.00000000000,4252016.00000000000,28,Gunnison,Tomichi Creek
"2800605",KENDALL NO. 1 DITCH,376821.00000000000,4257706.00000000000,28,Gunnison,Tomichi Creek
"2800540",CURTIS DITCH NO 1,355551.00000000000,4224618.00000000000,28,Gunnison,Tomichi Creek
"2800703",TARBELL & ALEXANDER D,345688.00000000000,4224191.00000000000,28,Gunnison,Tomichi Creek
"2800693",STEPHENSON DITCH,360288.00000000000,4256217.00000000000,28,Gunnison,Tomichi Creek
"6000663",LANDSBURY DITCH,213533.00000000000,4226156.00000000000,60,Gunnison,San Miguel River
"6000547",CALAMITY WASTE WATER DIT,184017.00000000000,4240419.00000000000,60,Gunnison,San Miguel River
"6000583",EAGLE DITCH,245167.00000000000,4217582.00000000000,60,Gunnison,San Miguel River
"6000539",BUNKER PIPELINE,211913.20000000001,4225577.00000000000,60,Gunnison,San Miguel River
"6000657",JOHN A ROSS DITCH NO 1,227299.50000000000,4205681.40000000037,60,Gunnison,San Miguel River
"6000629",HEATH DITCH NO 1,240005.00000000000,4215378.00000000000,60,Gunnison,San Miguel River
"6000659",KINLEY DITCH,243059.00000000000,4199910.00000000000,60,Gunnison,San Miguel River
"6000672",LONE CONE DITCH,212536.50000000000,4203601.90000000037,60,Gunnison,San Miguel River
"6000548",CARPENTER DITCH,207722.29999999999,4240888.29999999981,60,Gunnison,San Miguel River
"6000783",TRUAX DITCH,210446.00000000000,4228228.00000000000,60,Gunnison,San Miguel River
"6000523",BENNETT DITCH,189756.00000000000,4256850.00000000000,60,Gunnison,San Miguel River
"6000720",NORTH FIELD DITCH,207481.70000000001,4240966.09999999963,60,Gunnison,San Miguel River
"6000505",AGRICULTURAL DITCH,247279.00000000000,4198843.00000000000,60,Gunnison,San Miguel River
"6000550",CARRIERE DITCH,238105.60000000001,4196314.29999999981,60,Gunnison,San Miguel River
"6000563",CONE GROVE CAMP DITCH,209062.60000000001,4202724.50000000000,60,Gunnison,San Miguel River
"6000634",HIGHLINE DITCH,207972.50000000000,4240851.00000000000,60,Gunnison,San Miguel River
"6000522",BEMENT DITCH,204432.00000000000,4229656.00000000000,60,Gunnison,San Miguel River
"6000669",LEOPARD CREEK DITCH,244887.00000000000,4216300.00000000000,60,Gunnison,San Miguel River
"6000670",LILYLANDS CANAL,206604.10000000001,4201705.20000000019,60,Gunnison,San Miguel River
"6000765",SOUTH DITCH,192082.00000000000,4239803.00000000000,60,Gunnison,San Miguel River
"6001692",SPRING CREEK DITCH NO 2,182736.70000000001,4261155.29999999981,60,Gunnison,San Miguel River
"6000815",MIKE YOUNG DITCH NO 1,189852.89999999999,4216393.79999999981,60,Gunnison,San Miguel River
"6001854",PROSPECT CREEK HOLE NO. 2/17 DIVERSION F,249132.00000000000,4202668.00000000000,60,Gunnison,San Miguel River
"6000638",HOLDER DITCH,185539.00000000000,4243559.00000000000,60,Gunnison,San Miguel River
"6000552",C C SEEP DITCH,193677.00000000000,4238865.00000000000,60,Gunnison,San Miguel River
"6000747",ROSS GWIN DITCH NO 2,228166.89999999999,4205431.09999999963,60,Gunnison,San Miguel River
"6000736",PLEASANT VALLEY DITCH,235921.79999999999,4198933.90000000037,60,Gunnison,San Miguel River
"6000650",J & M HUGHES DITCH,229642.00000000000,4196741.00000000000,60,Gunnison,San Miguel River
"6000553",CHAMPLIN DITCH,236407.00000000000,4198890.00000000000,60,Gunnison,San Miguel River
"6000611",GOLD RUN DITCH,241023.00000000000,4213836.00000000000,60,Gunnison,San Miguel River
"6000590",ELMER DITCH,185002.29999999999,4257052.29999999981,60,Gunnison,San Miguel River
"6000774",TABOR DITCH,237601.00000000000,4200034.00000000000,60,Gunnison,San Miguel River
"6000771",SWEDEN DITCH,192089.39999999999,4238401.40000000037,60,Gunnison,San Miguel River
"6000574",DENISON DITCH,209403.39999999999,4202257.29999999981,60,Gunnison,San Miguel River
"6000794",WAGNER DITCH,246398.00000000000,4199379.00000000000,60,Gunnison,San Miguel River
"6001586",RICHARDS PUMP ST NO 1,183795.79999999999,4240626.79999999981,60,Gunnison,San Miguel River
"6000693",MILL CREEK DITCH NO 1,250749.79999999999,4204039.40000000037,60,Gunnison,San Miguel River
"6000738",PRIESTLY DITCH NO 1,200724.10000000001,4231943.79999999981,60,Gunnison,San Miguel River
"6000764",SOUTH ALDER CREEK DITCH,240240.89999999999,4213199.50000000000,60,Gunnison,San Miguel River
"6001693",SPRING CREEK DITCH NO 3,182719.79999999999,4261341.90000000037,60,Gunnison,San Miguel River
"6000745",REED CHATFIELD DITCH,191909.89999999999,4237104.59999999963,60,Gunnison,San Miguel River
"6000591",CHATAUQUA DITCH,246616.00000000000,4197316.00000000000,60,Gunnison,San Miguel River
"6000586",EDER CREEK DITCH,249600.00000000000,4203959.00000000000,60,Gunnison,San Miguel River
"6001567",WHITELY DITCH NO 2,237635.00000000000,4199836.00000000000,60,Gunnison,San Miguel River
"6000520",B C D DITCH,191105.20000000001,4236526.09999999963,60,Gunnison,San Miguel River
"6000792",W A ROSS DITCH NO 1,228821.29999999999,4206044.09999999963,60,Gunnison,San Miguel River
"6000706",MUDDY CREEK DITCH,232197.10000000001,4197840.40000000037,60,Gunnison,San Miguel River
"6000768",STOCKDALE BENNETT DITCH,209867.89999999999,4204081.90000000037,60,Gunnison,San Miguel River
"6000786",TUMBLE CREEK DITCH,216925.00000000000,4240850.00000000000,60,Gunnison,San Miguel River
"6000705",MOSCA LIVESTOCK CO D NO3,237593.00000000000,4232454.00000000000,60,Gunnison,San Miguel River
"6000814",SPECTACLE DITCH,207728.00000000000,4200448.00000000000,60,Gunnison,San Miguel River
"6000576",DILLON DITCH,237060.00000000000,4200338.00000000000,60,Gunnison,San Miguel River
"6000587",EGGLESTON DITCH,230412.00000000000,4235416.00000000000,60,Gunnison,San Miguel River
"6000581",DRY CREEK DITCH NO 1,191919.00000000000,4217549.59999999963,60,Gunnison,San Miguel River
"6000549",CARR WADDLE DITCH,245918.79999999999,4207720.40000000037,60,Gunnison,San Miguel River
"6000812",MERRIFIELD DITCH,184949.39999999999,4257086.79999999981,60,Gunnison,San Miguel River
"6001863",KICHELMANN PUMP DIV,202409.00000000000,4240923.00000000000,60,Gunnison,San Miguel River
"6000665",LAST CHANCE DITCH,208924.29999999999,4204604.90000000037,60,Gunnison,San Miguel River
"6000560",COLE SEEPAGE & FLD WTR D,204273.50000000000,4230651.59999999963,60,Gunnison,San Miguel River
"6000624",HANKS VALLEY DITCH NO 1,226442.89999999999,4237416.40000000037,60,Gunnison,San Miguel River
"6000608",GOLDEN DITCH,244958.00000000000,4218025.00000000000,60,Gunnison,San Miguel River
"6000633",HIGHLINE CANAL,205958.00000000000,4236538.00000000000,60,Gunnison,San Miguel River
"6000928",EAST SHAVANO SP & PL,192262.89999999999,4257356.29999999981,60,Gunnison,San Miguel River
"6000569",CRAVER DITCH,196732.89999999999,4205618.09999999963,60,Gunnison,San Miguel River
"6000535",BRADDOCK DITCH,209653.00000000000,4233868.00000000000,60,Gunnison,San Miguel River
"6000588",ELK CREEK DITCH,234254.10000000001,4197284.70000000019,60,Gunnison,San Miguel River
"6000614",GRACE ESTEP DITCH,227235.39999999999,4205501.20000000019,60,Gunnison,San Miguel River
"6000735",PLATEAU BASIN DITCH,196808.00000000000,4205618.00000000000,60,Gunnison,San Miguel River
"6001622",RICHARDS PUMP ST NO 2,183011.00000000000,4241127.00000000000,60,Gunnison,San Miguel River
"6000707",NATURITA CANAL,222685.00000000000,4198288.00000000000,60,Gunnison,San Miguel River
"6000625",HANKS VALLEY DITCH NO 2,226443.29999999999,4237416.29999999981,60,Gunnison,San Miguel River
"6000678",LOWER ELK CREEK DITCH,234352.39999999999,4200222.59999999963,60,Gunnison,San Miguel River
"6001554",PTARMIGAN DITCH,237311.60000000001,4200052.29999999981,60,Gunnison,San Miguel River
"6001164",REDD HARMON COLLECTOR D,209544.89999999999,4203099.20000000019,60,Gunnison,San Miguel River
"6001171",LOVE DITCH NO 3,191511.60000000001,4237853.09999999963,60,Gunnison,San Miguel River
"6000541",BURROW CREEK DITCH,183574.50000000000,4260408.70000000019,60,Gunnison,San Miguel River
"6000642",HOUSE FLOOD WASTE,250688.70000000001,4203904.40000000037,60,Gunnison,San Miguel River
"6000518",BARRY NO1 DITCH,208149.39999999999,4230575.79999999981,60,Gunnison,San Miguel River
"6000653",JAY BAR,209874.70000000001,4205585.20000000019,60,Gunnison,San Miguel River
"6000582",DRY PARK DITCH,211992.00000000000,4239420.00000000000,60,Gunnison,San Miguel River
"6000521",BEAVER MESA DITCH,224636.00000000000,4204103.00000000000,60,Gunnison,San Miguel River
"6000763",SMUGGLER DITCH,205511.00000000000,4231834.00000000000,60,Gunnison,San Miguel River
"6000776",TEMPLETON DITCH,187021.70000000001,4251956.00000000000,60,Gunnison,San Miguel River
"6000831",MAVERICK DRAW DITCH,192582.60000000001,4236454.79999999981,60,Gunnison,San Miguel River
"6000730",PARKWAY DITCH,197449.00000000000,4241834.00000000000,60,Gunnison,San Miguel River
"6000725",OHIO KOKOMO FLOOD & WD,250715.79999999999,4203938.40000000037,60,Gunnison,San Miguel River
"6000689",MIDDLE ELK CREEK DITCH,234343.00000000000,4198714.00000000000,60,Gunnison,San Miguel River
"6000648",IOWANNA DITCH,216965.79999999999,4245241.90000000037,60,Gunnison,San Miguel River
"6000753",SHEEP CREEK DITCH,246303.79999999999,4206925.40000000037,60,Gunnison,San Miguel River
"6000507",ALEXANDER DITCH,239531.60000000001,4197068.29999999981,60,Gunnison,San Miguel River
"6000599",FORTY SEVEN CREEK DITCH,193733.00000000000,4256930.00000000000,60,Gunnison,San Miguel River
"6000506",ALDASORO DITCH,245327.00000000000,4206648.00000000000,60,Gunnison,San Miguel River
"6000617",GREEN MT DITCH NO 2,235156.60000000001,4217059.40000000037,60,Gunnison,San Miguel River
"6000585",EASTON DITCH,216012.60000000001,4240688.20000000019,60,Gunnison,San Miguel River
"6000628",HASTINGS DITCH,240340.00000000000,4214099.00000000000,60,Gunnison,San Miguel River
"6000627",HARDSCRABBLE DITCH,244353.79999999999,4208804.40000000037,60,Gunnison,San Miguel River
"6100547",MARY E YOUNG DITCH,152690.50000000000,4254672.70000000019,61,Gunnison,Paradox Creek
"6100539",TALBERT DITCH,151186.39999999999,4259794.90000000037,61,Gunnison,Paradox Creek
"6100514",MANNING DITCH,148392.29999999999,4250925.59999999963,61,Gunnison,Paradox Creek
"6100663",BOILING SPRING,153271.89999999999,4257668.09999999963,61,Gunnison,Paradox Creek
"6100530",ROBINSON DITCH,152075.39999999999,4255533.50000000000,61,Gunnison,Paradox Creek
"6100533",SPRING CREEK DITCH,151145.00000000000,4251461.70000000019,61,Gunnison,Paradox Creek
"6100536",SWAIN DITCH EXTENSION,152300.79999999999,4254667.00000000000,61,Gunnison,Paradox Creek
"6100517",SOUTH MIDWAY DITCH,154859.70000000001,4252391.29999999981,61,Gunnison,Paradox Creek
"6100662",ORCHARD SPRING,152938.29999999999,4258383.59999999963,61,Gunnison,Paradox Creek
"6100601",NORTH MIDWAY DITCH,154824.79999999999,4252416.90000000037,61,Gunnison,Paradox Creek
"6100538",STEVENS OR RILEY WATSON,151476.00000000000,4255151.00000000000,61,Gunnison,Paradox Creek
"6100502",GALLOWAY DITCH,159006.50000000000,4249875.09999999963,61,Gunnison,Paradox Creek
"6100511",LAMMERT DITCH & ENLG,149178.70000000001,4250213.29999999981,61,Gunnison,Paradox Creek
"6100543",WAGGONER DITCH,152285.29999999999,4259169.50000000000,61,Gunnison,Paradox Creek
"6100510",JENNY DITCH,146337.60000000001,4250309.90000000037,61,Gunnison,Paradox Creek
"6100512",AMENDED LAURA DITCH,159015.29999999999,4249877.90000000037,61,Gunnison,Paradox Creek
"6100509",ICE LAKE DITCH,146907.79999999999,4250716.20000000019,61,Gunnison,Paradox Creek
"6100506",GOSHORN DITCH NO 1,150641.10000000001,4255934.90000000037,61,Gunnison,Paradox Creek
"6100527",RAY DITCH,150926.89999999999,4255850.09999999963,61,Gunnison,Paradox Creek
"6100551",ARROWHEAD DITCH,151382.60000000001,4255925.70000000019,61,Gunnison,Paradox Creek
"6100534",SUMNER DITCH,148326.39999999999,4250388.59999999963,61,Gunnison,Paradox Creek
"6200510",AUSTIN DITCH,299765.59999999998,4255565.09999999963,62,Gunnison,Upper Gunnison River
"6200669",MAYBELL DITCH NO 1,318590.40000000002,4215023.50000000000,62,Gunnison,Upper Gunnison River
"6200792",WEST DITCH,319725.50000000000,4229402.59999999963,62,Gunnison,Upper Gunnison River
"6200677",MENDENHALL DITCH,319395.40000000002,4213658.40000000037,62,Gunnison,Upper Gunnison River
"6200519",B AND B DITCH,298208.40000000002,4214025.59999999963,62,Gunnison,Upper Gunnison River
"6200756",SPRING BRANCH DITCH,305114.40000000002,4242190.00000000000,62,Gunnison,Upper Gunnison River
"6200713",POWDERHORN IRG DITCH,313711.50000000000,4237473.79999999981,62,Gunnison,Upper Gunnison River
"6201047",LOWER LAKE DITCH,305174.40000000002,4243504.00000000000,62,Gunnison,Upper Gunnison River
"6200501",A DOERING SPG CR D,324120.50000000000,4215510.40000000037,62,Gunnison,Upper Gunnison River
"6200841",BEAR CREEK DITCH,322036.50000000000,4218063.50000000000,62,Gunnison,Upper Gunnison River
"6200671",MCGREGOR DITCH,315545.50000000000,4239454.79999999981,62,Gunnison,Upper Gunnison River
"6200812",YOUMANS NO 4 DITCH,320351.09999999998,4223528.79999999981,62,Gunnison,Upper Gunnison River
"6201147",THOMAS SKUNK CR D NORTH,301220.29999999999,4232061.90000000037,62,Gunnison,Upper Gunnison River
"6201645",SUNSHINE DITCH,286138.40000000002,4197588.40000000037,62,Gunnison,Upper Gunnison River
"6200527",BEAVER DITCH,288699.59999999998,4248927.79999999981,62,Gunnison,Upper Gunnison River
"6200766",SUNNYSIDE DITCH,299808.90000000002,4210841.29999999981,62,Gunnison,Upper Gunnison River
"6200582",DRY POWDERHORN DITCH,313737.50000000000,4237488.79999999981,62,Gunnison,Upper Gunnison River
"6200708",PINE CREEK DITCH,294861.59999999998,4248104.90000000037,62,Gunnison,Upper Gunnison River
"6200673",MCMINN DITCH,276715.00000000000,4248945.00000000000,62,Gunnison,Upper Gunnison River
"6200724",REECE RICHART NO 3 D,294159.29999999999,4198188.40000000037,62,Gunnison,Upper Gunnison River
"6201459",NORSWORTHY PUMP,301240.29999999999,4232656.90000000037,62,Gunnison,Upper Gunnison River
"6200729",ROACH DITCH,298379.29999999999,4226444.79999999981,62,Gunnison,Upper Gunnison River
"6200547",CARR DITCH,304635.09999999998,4243143.50000000000,62,Gunnison,Upper Gunnison River
"6200525",BEAVER CREEK DITCH,325295.90000000002,4260885.79999999981,62,Gunnison,Upper Gunnison River
"6200605",FRANK ADAMS D NO 2,326892.90000000002,4265259.90000000037,62,Gunnison,Upper Gunnison River
"6201334",HOLMAN DITCH NO 1,307727.29999999999,4209571.50000000000,62,Gunnison,Upper Gunnison River
"6200604",FOSTER IRG D NO 4,318478.50000000000,4236186.70000000019,62,Gunnison,Upper Gunnison River
"6200645",JOHNSON E SIDE DITCH,319306.50000000000,4230695.70000000019,62,Gunnison,Upper Gunnison River
"6201022",LAKE CITY TOWN DITCH,296255.40000000002,4211192.59999999963,62,Gunnison,Upper Gunnison River
"6201793",MCGEE DITCH,301181.29999999999,4231733.90000000037,62,Gunnison,Upper Gunnison River
"6200712",POWDERHORN DITCH,315017.50000000000,4239310.79999999981,62,Gunnison,Upper Gunnison River
"6201493",THOMAS ROACH DITCH #2,294882.40000000002,4226550.70000000019,62,Gunnison,Upper Gunnison River
"6200542",BUTTE & BUTTE EX DITCH,283467.70000000001,4246190.70000000019,62,Gunnison,Upper Gunnison River
"6200565",COBB-CEBOLLA CR D,318502.50000000000,4232428.50000000000,62,Gunnison,Upper Gunnison River
"6200562",CLIFF IRR DITCH,322235.40000000002,4217402.50000000000,62,Gunnison,Upper Gunnison River
"6200746",SEELEY DITCH NO 3,297799.40000000002,4213538.59999999963,62,Gunnison,Upper Gunnison River
"6200736",SAMMONS IRG D NO 4,316382.50000000000,4238935.79999999981,62,Gunnison,Upper Gunnison River
"6201180",WRIGHTS CATHEDRAL DITCH,321284.40000000002,4217025.50000000000,62,Gunnison,Upper Gunnison River
"6200761",SQUIRREL DITCH NO 2,288716.00000000000,4249231.00000000000,62,Gunnison,Upper Gunnison River
"6200782",VANDERBURG D,282983.00000000000,4247268.00000000000,62,Gunnison,Upper Gunnison River
"6200805",W S THOMPSON DITCH,320297.50000000000,4226258.59999999963,62,Gunnison,Upper Gunnison River
